_id,timestamp,user_id,event_type,movie_id,movie_name,release_year,rating
66f6b0d54ec24e6c9788bc27,2024-09-10 00:33:46.000,28102,rate,c.h.u.d.+1984,c.h.u.d.,1984,3
66f6b0d64ec24e6c9788bc28,2024-09-10 00:33:46.000,61098,rate,harry+potter+and+the+half-blood+prince+2009,harry potter and the half-blood prince,2009,4
66f6b0d84ec24e6c9788bc29,2024-09-10 00:33:47.000,54078,rate,the+informant+2009,the informant,2009,4
66f6b0d84ec24e6c9788bc2d,2024-09-10 00:33:47.000,141555,rate,luck_+trust++ketchup+robert+altman+in+carver+country+1993,luck_ trust  ketchup robert altman in carver country,1993,4
66f6b0da4ec24e6c9788bc2e,2024-09-10 00:33:47.000,49321,rate,sherlock_+jr.+1924,sherlock_ jr.,1924,4
66f6b0db4ec24e6c9788bc2f,2024-09-10 00:33:48.000,28684,rate,squadra+antitruffa+1977,squadra antitruffa,1977,3
66f6b0dc4ec24e6c9788bc32,2024-09-10 00:33:48.000,26543,rate,tangled+2010,tangled,2010,3
66f6b0de4ec24e6c9788bc33,2024-09-10 00:33:49.000,100035,rate,sanjuro+1962,sanjuro,1962,5
66f6b0df4ec24e6c9788bc37,2024-09-10 00:33:49.000,37568,rate,a+hard+days+night+1964,a hard days night,1964,3
66f6b0e24ec24e6c9788bc38,2024-09-10 00:33:50.000,42536,rate,how+to+kill+your+neighbors+dog+2002,how to kill your neighbors dog,2002,4
66f6b0e34ec24e6c9788bc39,2024-09-10 00:33:50.000,127648,rate,the+lord+of+the+rings+the+two+towers+2002,the lord of the rings the two towers,2002,5
66f6b0e64ec24e6c9788bc3a,2024-09-10 00:33:51.000,117504,rate,the+haunted+castle+1969,the haunted castle,1969,3
66f6b0e84ec24e6c9788bc3b,2024-09-10 00:33:52.000,16767,rate,the+abyss+1989,the abyss,1989,2
66f6b0eb4ec24e6c9788bc3f,2024-09-10 00:33:53.000,15455,rate,angels+of+sex+2012,angels of sex,2012,4
66f6b0ee4ec24e6c9788bc41,2024-09-10 00:33:54.000,2654,rate,age+of+heroes+2011,age of heroes,2011,3
66f6b0f44ec24e6c9788bc48,2024-09-10 00:33:56.000,131673,rate,fugly+2014,fugly,2014,3
66f6b1024ec24e6c9788bc54,2024-09-10 00:34:00.000,43259,rate,dark+house+2009,dark house,2009,3
66f6b1054ec24e6c9788bc5a,2024-09-10 00:34:01.000,102643,rate,little+children+2006,little children,2006,4
66f6b10b4ec24e6c9788bc5d,2024-09-10 00:34:03.000,72312,rate,brief+encounter+1945,brief encounter,1945,4
66f6b10b4ec24e6c9788bc5e,2024-09-10 00:34:03.000,94861,rate,new+jack+city+1991,new jack city,1991,4
66f6b10c4ec24e6c9788bc5f,2024-09-10 00:34:03.000,36519,rate,hotel+chevalier+2007,hotel chevalier,2007,4
66f6b11d4ec24e6c9788bc6a,2024-09-10 00:34:09.000,45773,rate,a+lot+like+love+2005,a lot like love,2005,3
66f6b11e4ec24e6c9788bc6b,2024-09-10 00:34:09.000,145894,rate,the+trial+1962,the trial,1962,5
66f6b1214ec24e6c9788bc76,2024-09-10 00:34:10.000,129089,rate,pulp+fiction+1994,pulp fiction,1994,4
66f6b1284ec24e6c9788bc7d,2024-09-10 00:34:12.000,68098,rate,the+lion+king+1994,the lion king,1994,4
66f6b1294ec24e6c9788bc7e,2024-09-10 00:34:12.000,109761,rate,our+folks+1967,our folks,1967,4
66f6b12f4ec24e6c9788bc81,2024-09-10 00:34:14.000,72458,rate,one+flew+over+the+cuckoos+nest+1975,one flew over the cuckoos nest,1975,5
66f6b1334ec24e6c9788bc84,2024-09-10 00:34:16.000,65573,rate,the+uninvited+1944,the uninvited,1944,5
66f6b1344ec24e6c9788bc85,2024-09-10 00:34:16.000,46463,rate,the+big+sleep+1978,the big sleep,1978,2
66f6b1344ec24e6c9788bc86,2024-09-10 00:34:16.000,72114,rate,little+women+1933,little women,1933,4
66f6b1354ec24e6c9788bc87,2024-09-10 00:34:16.000,32825,rate,spring_+summer_+fall_+winter...+and+spring+2003,spring_ summer_ fall_ winter... and spring,2003,5
66f6b1354ec24e6c9788bc88,2024-09-10 00:34:16.000,140580,rate,the+physician+2013,the physician,2013,4
66f6b1354ec24e6c9788bc89,2024-09-10 00:34:16.000,50503,rate,dumbo+1941,dumbo,1941,3
66f6b1354ec24e6c9788bc8a,2024-09-10 00:34:16.000,27808,rate,welcome+to+australia+1999,welcome to australia,1999,5
66f6b13b4ec24e6c9788bc90,2024-09-10 00:34:18.000,63858,rate,priest+2011,priest,2011,1
66f6b1484ec24e6c9788bca1,2024-09-10 00:34:22.000,67990,rate,rendezvous+1935,rendezvous,1935,3
66f6b1494ec24e6c9788bca2,2024-09-10 00:34:22.000,78618,rate,interstellar+2014,interstellar,2014,4
66f6b14a4ec24e6c9788bca3,2024-09-10 00:34:23.000,149090,rate,the+eye+of+the+storm+2011,the eye of the storm,2011,3
66f6b14d4ec24e6c9788bca6,2024-09-10 00:34:24.000,58727,rate,up+2009,up,2009,4
66f6b1574ec24e6c9788bca8,2024-09-10 00:34:27.000,98229,rate,iron+jawed+angels+2004,iron jawed angels,2004,4
66f6b1594ec24e6c9788bca9,2024-09-10 00:34:28.000,57232,rate,maelstrm+2000,maelstrm,2000,5
66f6b15f4ec24e6c9788bcaa,2024-09-10 00:34:30.000,12736,rate,dare+2009,dare,2009,3
66f6b1614ec24e6c9788bcb1,2024-09-10 00:34:30.000,26924,rate,the+tunnel+2011,the tunnel,2011,3
66f6b16a4ec24e6c9788bcb9,2024-09-10 00:34:33.000,78370,rate,ordinary+people+1980,ordinary people,1980,5
66f6b16a4ec24e6c9788bcba,2024-09-10 00:34:33.000,108735,rate,taxi+3+2003,taxi 3,2003,2
66f6b16b4ec24e6c9788bcbb,2024-09-10 00:34:33.000,145828,rate,fly+away+2012,fly away,2012,4
66f6b16c4ec24e6c9788bcbf,2024-09-10 00:34:33.000,10017,rate,indiana+jones+and+the+last+crusade+1989,indiana jones and the last crusade,1989,4
66f6b16e4ec24e6c9788bcc2,2024-09-10 00:34:34.000,53315,rate,reservoir+dogs+1992,reservoir dogs,1992,4
66f6b1724ec24e6c9788bcc3,2024-09-10 00:34:35.000,137173,rate,two+night+stand+2014,two night stand,2014,4
66f6b1754ec24e6c9788bcc4,2024-09-10 00:34:36.000,63000,rate,my+life+in+pink+1997,my life in pink,1997,4
66f6b17b4ec24e6c9788bcca,2024-09-10 00:34:38.000,145865,rate,castle+in+the+sky+1986,castle in the sky,1986,4
66f6b17d4ec24e6c9788bccb,2024-09-10 00:34:39.000,51762,rate,the+pride+and+the+passion+1957,the pride and the passion,1957,4
66f6b17e4ec24e6c9788bccf,2024-09-10 00:34:39.000,129137,rate,the+mummys+hand+1940,the mummys hand,1940,4
66f6b1814ec24e6c9788bcd1,2024-09-10 00:34:40.000,114999,rate,the+imitation+game+2014,the imitation game,2014,5
66f6b18a4ec24e6c9788bcdd,2024-09-10 00:34:43.000,14481,rate,gas_+inspector+palmu+1961,gas_ inspector palmu,1961,4
66f6b18d4ec24e6c9788bcde,2024-09-10 00:34:44.000,58623,rate,seventh+son+2014,seventh son,2014,3
66f6b1904ec24e6c9788bcdf,2024-09-10 00:34:45.000,38571,rate,leon+the+professional+1994,leon the professional,1994,5
66f6b1934ec24e6c9788bce0,2024-09-10 00:34:46.000,70725,rate,kino+eye+1924,kino eye,1924,4
66f6b1934ec24e6c9788bce1,2024-09-10 00:34:46.000,76701,rate,annapolis+2006,annapolis,2006,3
66f6b1994ec24e6c9788bce6,2024-09-10 00:34:48.000,60070,rate,father+hood+1993,father hood,1993,3
66f6b1a04ec24e6c9788bceb,2024-09-10 00:34:50.000,117382,rate,street+of+shame+1956,street of shame,1956,5
66f6b1a14ec24e6c9788bcec,2024-09-10 00:34:50.000,70537,rate,waco+a+new+revelation+1999,waco a new revelation,1999,5
66f6b1a34ec24e6c9788bced,2024-09-10 00:34:51.000,43750,rate,la+suerte+est+echada+2005,la suerte est echada,2005,3
66f6b1a44ec24e6c9788bcf0,2024-09-10 00:34:51.000,119064,rate,here+comes+the+boom+2012,here comes the boom,2012,4
66f6b1a54ec24e6c9788bcf1,2024-09-10 00:34:51.000,93086,rate,inception+2010,inception,2010,4
66f6b1aa4ec24e6c9788bcfa,2024-09-10 00:34:53.000,102929,rate,forrest+gump+1994,forrest gump,1994,5
66f6b1ab4ec24e6c9788bcfb,2024-09-10 00:34:53.000,120692,rate,senna+2010,senna,2010,4
66f6b1af4ec24e6c9788bd01,2024-09-10 00:34:54.000,39669,rate,the+princess+diaries+2+royal+engagement+2004,the princess diaries 2 royal engagement,2004,3
66f6b1af4ec24e6c9788bd02,2024-09-10 00:34:54.000,73732,rate,mondo+trasho+1969,mondo trasho,1969,4
66f6b1b04ec24e6c9788bd03,2024-09-10 00:34:54.000,89753,rate,the+incredible+hulk+2008,the incredible hulk,2008,4
66f6b1b54ec24e6c9788bd04,2024-09-10 00:34:56.000,133803,rate,wild+in+the+country+1961,wild in the country,1961,4
66f6b1b64ec24e6c9788bd05,2024-09-10 00:34:56.000,69619,rate,the+matrix+1999,the matrix,1999,4
66f6b1b94ec24e6c9788bd09,2024-09-10 00:34:57.000,76907,rate,the+lion+king+1+2004,the lion king 1,2004,4
66f6b1be4ec24e6c9788bd0e,2024-09-10 00:34:59.000,122645,rate,apartment+zero+1988,apartment zero,1988,3
66f6b1c64ec24e6c9788bd11,2024-09-10 00:35:01.000,50373,rate,the+ox-bow+incident+1943,the ox-bow incident,1943,4
66f6b1c94ec24e6c9788bd12,2024-09-10 00:35:02.000,108483,rate,the+ox-bow+incident+1943,the ox-bow incident,1943,4
66f6b1d14ec24e6c9788bd1d,2024-09-10 00:35:04.000,99815,rate,london+boulevard+2010,london boulevard,2010,3
66f6b1d34ec24e6c9788bd1e,2024-09-10 00:35:05.000,89502,rate,ex-girlfriends+2012,ex-girlfriends,2012,3
66f6b1d84ec24e6c9788bd25,2024-09-10 00:35:06.000,47048,rate,the+hunchback+of+notre+dame+1996,the hunchback of notre dame,1996,4
66f6b1dd4ec24e6c9788bd2a,2024-09-10 00:35:08.000,11641,rate,crips+and+bloods+made+in+america+2008,crips and bloods made in america,2008,3
66f6b1de4ec24e6c9788bd2f,2024-09-10 00:35:08.000,115072,rate,the+beguiled+1971,the beguiled,1971,4
66f6b1e14ec24e6c9788bd30,2024-09-10 00:35:09.000,69010,rate,nude+for+satan+1974,nude for satan,1974,3
66f6b1e24ec24e6c9788bd34,2024-09-10 00:35:09.000,99456,rate,the+professional+1981,the professional,1981,3
66f6b1e94ec24e6c9788bd3b,2024-09-10 00:35:11.000,92737,rate,feast+2005,feast,2005,4
66f6b1f04ec24e6c9788bd40,2024-09-10 00:35:13.000,9528,rate,candy+2006,candy,2006,3
66f6b1f24ec24e6c9788bd41,2024-09-10 00:35:14.000,74462,rate,interstellar+2014,interstellar,2014,3
66f6b1f34ec24e6c9788bd42,2024-09-10 00:35:14.000,21691,rate,princess+mononoke+1997,princess mononoke,1997,3
66f6b1f84ec24e6c9788bd44,2024-09-10 00:35:16.000,106507,rate,from+russia+with+love+1963,from russia with love,1963,3
66f6b1fc4ec24e6c9788bd45,2024-09-10 00:35:17.000,122906,rate,death+in+love+2008,death in love,2008,4
66f6b2034ec24e6c9788bd4a,2024-09-10 00:35:19.000,111024,rate,jasminum+2006,jasminum,2006,3
66f6b20b4ec24e6c9788bd4d,2024-09-10 00:35:21.000,50526,rate,louis+theroux+americas+most+hated+family+in+crisis+2011,louis theroux americas most hated family in crisis,2011,3
66f6b20d4ec24e6c9788bd4e,2024-09-10 00:35:22.000,132486,rate,hollywood+or+bust+1956,hollywood or bust,1956,3
66f6b2144ec24e6c9788bd53,2024-09-10 00:35:24.000,108417,rate,from+prada+to+nada+2011,from prada to nada,2011,3
66f6b2144ec24e6c9788bd54,2024-09-10 00:35:24.000,119867,rate,little+girl+2009,little girl,2009,3
66f6b2144ec24e6c9788bd55,2024-09-10 00:35:24.000,94037,rate,the+purge+anarchy+2014,the purge anarchy,2014,4
66f6b21d4ec24e6c9788bd5c,2024-09-10 00:35:27.000,58766,rate,what+happened_+miss+simone+2015,what happened_ miss simone,2015,3
66f6b2204ec24e6c9788bd5f,2024-09-10 00:35:28.000,27769,rate,blast+from+the+past+1999,blast from the past,1999,4
66f6b2204ec24e6c9788bd60,2024-09-10 00:35:28.000,42540,rate,empire+of+dreams+the+story+of+the+star+wars+trilogy+2004,empire of dreams the story of the star wars trilogy,2004,3
66f6b2294ec24e6c9788bd62,2024-09-10 00:35:31.000,46425,rate,ong-bak+the+thai+warrior+2003,ong-bak the thai warrior,2003,3
66f6b22d4ec24e6c9788bd66,2024-09-10 00:35:32.000,139300,rate,the+amazing+spider-man+2+2014,the amazing spider-man 2,2014,4
66f6b2384ec24e6c9788bd78,2024-09-10 00:35:35.000,9508,rate,the+roaring+twenties+1939,the roaring twenties,1939,4
66f6b2384ec24e6c9788bd79,2024-09-10 00:35:35.000,96103,rate,se7en+1995,se7en,1995,4
66f6b2404ec24e6c9788bd7e,2024-09-10 00:35:38.000,32556,rate,scarecrow+1973,scarecrow,1973,4
66f6b2494ec24e6c9788bd82,2024-09-10 00:35:40.000,94423,rate,the+navigator+1924,the navigator,1924,4
66f6b24a4ec24e6c9788bd83,2024-09-10 00:35:41.000,117890,rate,bob+funk+2009,bob funk,2009,3
66f6b24b4ec24e6c9788bd88,2024-09-10 00:35:41.000,129531,rate,the+fantastic+night+1942,the fantastic night,1942,4
66f6b24e4ec24e6c9788bd89,2024-09-10 00:35:42.000,134325,rate,berlin+is+in+germany+2001,berlin is in germany,2001,4
66f6b2534ec24e6c9788bd8a,2024-09-10 00:35:44.000,42298,rate,the+secret+world+of+arrietty+2010,the secret world of arrietty,2010,4
66f6b25b4ec24e6c9788bd8f,2024-09-10 00:35:46.000,91313,rate,dr.+dolittle+tail+to+the+chief+2008,dr. dolittle tail to the chief,2008,3
66f6b2604ec24e6c9788bd93,2024-09-10 00:35:48.000,51347,rate,the+big+year+2011,the big year,2011,5
66f6b2644ec24e6c9788bd97,2024-09-10 00:35:49.000,65816,rate,shrek+forever+after+2010,shrek forever after,2010,4
66f6b2684ec24e6c9788bd9f,2024-09-10 00:35:50.000,40136,rate,the+godfather+1972,the godfather,1972,4
66f6b26a4ec24e6c9788bda0,2024-09-10 00:35:51.000,99953,rate,the+four+2012,the four,2012,3
66f6b26c4ec24e6c9788bda4,2024-09-10 00:35:52.000,38251,rate,then+i+sentenced+them+all+to+death+1972,then i sentenced them all to death,1972,4
66f6b2734ec24e6c9788bda7,2024-09-10 00:35:54.000,99274,rate,leon+the+professional+1994,leon the professional,1994,4
66f6b2744ec24e6c9788bda9,2024-09-10 00:35:54.000,17067,rate,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,pirates of the caribbean the curse of the black pearl,2003,4
66f6b2774ec24e6c9788bdaa,2024-09-10 00:35:55.000,62348,rate,the+baron+of+arizona+1950,the baron of arizona,1950,4
66f6b2784ec24e6c9788bdab,2024-09-10 00:35:55.000,148768,rate,the+frame+2014,the frame,2014,4
66f6b27a4ec24e6c9788bdac,2024-09-10 00:35:56.000,82173,rate,the+westerner+1940,the westerner,1940,4
66f6b27b4ec24e6c9788bdad,2024-09-10 00:35:56.000,101161,rate,ran+1985,ran,1985,4
66f6b27e4ec24e6c9788bdb7,2024-09-10 00:35:57.000,94870,rate,beauty+and+the+beast+1991,beauty and the beast,1991,5
66f6b2844ec24e6c9788bdbe,2024-09-10 00:35:59.000,97463,rate,calle+54+2000,calle 54,2000,5
66f6b2874ec24e6c9788bdbf,2024-09-10 00:36:00.000,83129,rate,the+magnetic+man+2009,the magnetic man,2009,4
66f6b2874ec24e6c9788bdc0,2024-09-10 00:36:00.000,140844,rate,raiders+of+the+lost+ark+1981,raiders of the lost ark,1981,3
66f6b28e4ec24e6c9788bdc6,2024-09-10 00:36:02.000,65936,rate,3_+2_+1...+frankie+go+boom+2012,3_ 2_ 1... frankie go boom,2012,4
66f6b2924ec24e6c9788bdca,2024-09-10 00:36:03.000,29674,rate,the+pyx+1973,the pyx,1973,3
66f6b2934ec24e6c9788bdcb,2024-09-10 00:36:04.000,36717,rate,lady+and+the+tramp+1955,lady and the tramp,1955,4
66f6b2934ec24e6c9788bdcc,2024-09-10 00:36:04.000,56573,rate,tyson+2008,tyson,2008,4
66f6b2934ec24e6c9788bdcd,2024-09-10 00:36:04.000,65862,rate,three+times+2005,three times,2005,4
66f6b2964ec24e6c9788bdd1,2024-09-10 00:36:05.000,7554,rate,the+dark+knight+2008,the dark knight,2008,4
66f6b29a4ec24e6c9788bdd4,2024-09-10 00:36:06.000,27840,rate,the+times+of+harvey+milk+1984,the times of harvey milk,1984,4
66f6b29a4ec24e6c9788bdd5,2024-09-10 00:36:06.000,136697,rate,priest+daens+1992,priest daens,1992,4
66f6b29c4ec24e6c9788bdd6,2024-09-10 00:36:07.000,137815,rate,monsters+vs+aliens+2009,monsters vs aliens,2009,3
66f6b2af4ec24e6c9788bddd,2024-09-10 00:36:12.000,98493,rate,the+winning+season+2009,the winning season,2009,4
66f6b2b14ec24e6c9788bde0,2024-09-10 00:36:13.000,126334,rate,terminator+2+judgment+day+1991,terminator 2 judgment day,1991,4
66f6b2b74ec24e6c9788bde1,2024-09-10 00:36:15.000,55340,rate,raiders+of+the+lost+ark+1981,raiders of the lost ark,1981,5
66f6b2ba4ec24e6c9788bde6,2024-09-10 00:36:16.000,114504,rate,i+walked+with+a+zombie+1943,i walked with a zombie,1943,4
66f6b2bd4ec24e6c9788bde7,2024-09-10 00:36:17.000,5509,rate,would+you+rather+2012,would you rather,2012,3
66f6b2c04ec24e6c9788bdef,2024-09-10 00:36:17.000,146887,rate,the+flying+scotsman+2006,the flying scotsman,2006,4
66f6b2c24ec24e6c9788bdf0,2024-09-10 00:36:18.000,93300,rate,ill+be+seeing+you+1944,ill be seeing you,1944,3
66f6b2c54ec24e6c9788bdf1,2024-09-10 00:36:19.000,103411,rate,old+man+made+in+spain+1969,old man made in spain,1969,3
66f6b2d24ec24e6c9788bdf5,2024-09-10 00:36:23.000,842,rate,dr.+terrors+house+of+horrors+1965,dr. terrors house of horrors,1965,4
66f6b2e44ec24e6c9788be08,2024-09-10 00:36:28.000,119890,rate,rent+2005,rent,2005,4
66f6b2e54ec24e6c9788be09,2024-09-10 00:36:28.000,60350,rate,spirited+away+2001,spirited away,2001,5
66f6b2e64ec24e6c9788be0a,2024-09-10 00:36:29.000,71034,rate,while+she+was+out+2008,while she was out,2008,5
66f6b2e64ec24e6c9788be0b,2024-09-10 00:36:29.000,95448,rate,lady+and+the+tramp+1955,lady and the tramp,1955,4
66f6b2e84ec24e6c9788be0f,2024-09-10 00:36:29.000,125574,rate,change+of+address+2006,change of address,2006,4
66f6b2ea4ec24e6c9788be10,2024-09-10 00:36:30.000,78545,rate,the+real+glory+1939,the real glory,1939,4
66f6b2f14ec24e6c9788be16,2024-09-10 00:36:32.000,75523,rate,best+in+show+2000,best in show,2000,3
66f6b2f14ec24e6c9788be17,2024-09-10 00:36:32.000,52985,rate,battle+in+outer+space+1959,battle in outer space,1959,5
66f6b3034ec24e6c9788be2c,2024-09-10 00:36:37.000,6421,rate,ghostbusters+1984,ghostbusters,1984,3
66f6b3034ec24e6c9788be2d,2024-09-10 00:36:37.000,114075,rate,harry+potter+and+the+chamber+of+secrets+2002,harry potter and the chamber of secrets,2002,4
66f6b3054ec24e6c9788be32,2024-09-10 00:36:38.000,72616,rate,louise+bourgeois+the+spider_+the+mistress+and+the+tangerine+2008,louise bourgeois the spider_ the mistress and the tangerine,2008,4
66f6b3074ec24e6c9788be33,2024-09-10 00:36:39.000,95793,rate,calamity+jane+1953,calamity jane,1953,4
66f6b30a4ec24e6c9788be3a,2024-09-10 00:36:40.000,36818,rate,coraline+2009,coraline,2009,4
66f6b30b4ec24e6c9788be3d,2024-09-10 00:36:40.000,116567,rate,harry+potter+and+the+order+of+the+phoenix+2007,harry potter and the order of the phoenix,2007,5
66f6b30c4ec24e6c9788be3e,2024-09-10 00:36:40.000,97226,rate,the+godfather+1972,the godfather,1972,4
66f6b30c4ec24e6c9788be3f,2024-09-10 00:36:40.000,59079,rate,the+next+three+days+2010,the next three days,2010,3
66f6b3104ec24e6c9788be41,2024-09-10 00:36:42.000,139324,rate,high+risk+1981,high risk,1981,3
66f6b31b4ec24e6c9788be4e,2024-09-10 00:36:45.000,112449,rate,esther+kahn+2000,esther kahn,2000,3
66f6b31c4ec24e6c9788be4f,2024-09-10 00:36:45.000,141004,rate,the+imitation+game+2014,the imitation game,2014,4
66f6b31e4ec24e6c9788be50,2024-09-10 00:36:46.000,76069,rate,hairspray+2007,hairspray,2007,4
66f6b3204ec24e6c9788be52,2024-09-10 00:36:47.000,102379,rate,come+drink+with+me+1966,come drink with me,1966,4
66f6b3204ec24e6c9788be53,2024-09-10 00:36:47.000,117066,rate,the+man+who+knew+too+much+1934,the man who knew too much,1934,4
66f6b3214ec24e6c9788be54,2024-09-10 00:36:47.000,136006,rate,3+idiots+2009,3 idiots,2009,4
66f6b3234ec24e6c9788be62,2024-09-10 00:36:47.000,50996,rate,girl+with+a+pearl+earring+2003,girl with a pearl earring,2003,3
66f6b3254ec24e6c9788be63,2024-09-10 00:36:48.000,120834,rate,my+neighbor+totoro+1988,my neighbor totoro,1988,5
66f6b32d4ec24e6c9788be66,2024-09-10 00:36:51.000,102790,rate,all+the+presidents+men+1976,all the presidents men,1976,4
66f6b3384ec24e6c9788be70,2024-09-10 00:36:54.000,307,rate,a+child+is+waiting+1963,a child is waiting,1963,4
66f6b3424ec24e6c9788be76,2024-09-10 00:36:57.000,114185,rate,the+other+end+of+the+line+2008,the other end of the line,2008,2
66f6b3424ec24e6c9788be77,2024-09-10 00:36:57.000,109878,rate,lupin+the+third+episode+0+first+contact+2002,lupin the third episode 0 first contact,2002,4
66f6b3434ec24e6c9788be78,2024-09-10 00:36:57.000,57452,rate,the+hunt+for+red+october+1990,the hunt for red october,1990,3
66f6b3444ec24e6c9788be79,2024-09-10 00:36:58.000,43343,rate,goodbye+south_+goodbye+1996,goodbye south_ goodbye,1996,3
66f6b3444ec24e6c9788be7a,2024-09-10 00:36:58.000,143953,rate,the+funeral+1984,the funeral,1984,4
66f6b3484ec24e6c9788be7e,2024-09-10 00:36:59.000,56320,rate,cosi+1996,cosi,1996,4
66f6b3494ec24e6c9788be7f,2024-09-10 00:37:00.000,129839,rate,the+hurt+locker+2008,the hurt locker,2008,4
66f6b34b4ec24e6c9788be80,2024-09-10 00:37:00.000,36883,rate,wolf+children+2012,wolf children,2012,5
66f6b34b4ec24e6c9788be81,2024-09-10 00:37:00.000,45611,rate,deadly+voyage+1996,deadly voyage,1996,2
66f6b34b4ec24e6c9788be82,2024-09-10 00:37:00.000,83919,rate,casino+royale+2006,casino royale,2006,4
66f6b3504ec24e6c9788be87,2024-09-10 00:37:02.000,64861,rate,kill+bill+vol.+1+2003,kill bill vol. 1,2003,3
66f6b3554ec24e6c9788be94,2024-09-10 00:37:03.000,26284,rate,the+green+ray+1986,the green ray,1986,4
66f6b3554ec24e6c9788be95,2024-09-10 00:37:03.000,110472,rate,the+lion+king+1994,the lion king,1994,4
66f6b3654ec24e6c9788bea0,2024-09-10 00:37:08.000,130166,rate,jesus+is+a+palestinian+1999,jesus is a palestinian,1999,4
66f6b3654ec24e6c9788bea1,2024-09-10 00:37:08.000,129199,rate,the+man+with+one+red+shoe+1985,the man with one red shoe,1985,3
66f6b3664ec24e6c9788bea2,2024-09-10 00:37:08.000,58719,rate,great+communist+bank+robbery+2004,great communist bank robbery,2004,4
66f6b3704ec24e6c9788beaf,2024-09-10 00:37:11.000,54489,rate,surviving+desire+1992,surviving desire,1992,4
66f6b37e4ec24e6c9788beb4,2024-09-10 00:37:16.000,64616,rate,megamind+2010,megamind,2010,3
66f6b37f4ec24e6c9788beba,2024-09-10 00:37:16.000,96013,rate,true+lies+1994,true lies,1994,4
66f6b37f4ec24e6c9788bebb,2024-09-10 00:37:16.000,24831,rate,ratatouille+2007,ratatouille,2007,4
66f6b38a4ec24e6c9788bebe,2024-09-10 00:37:19.000,100251,rate,terminator+3+rise+of+the+machines+2003,terminator 3 rise of the machines,2003,2
66f6b38b4ec24e6c9788bebf,2024-09-10 00:37:20.000,106578,rate,our+mothers+house+1967,our mothers house,1967,4
66f6b38b4ec24e6c9788bec0,2024-09-10 00:37:20.000,11398,rate,howls+moving+castle+2004,howls moving castle,2004,4
66f6b38e4ec24e6c9788bec6,2024-09-10 00:37:21.000,6123,rate,kiss+kiss+bang+bang+2005,kiss kiss bang bang,2005,4
66f6b3904ec24e6c9788bece,2024-09-10 00:37:22.000,23577,rate,big+hero+6+2014,big hero 6,2014,3
66f6b3914ec24e6c9788becf,2024-09-10 00:37:22.000,42850,rate,samaritan+girl+2004,samaritan girl,2004,5
66f6b3954ec24e6c9788bed4,2024-09-10 00:37:23.000,140107,rate,kingsman+the+secret+service+2015,kingsman the secret service,2015,4
66f6b3964ec24e6c9788bed7,2024-09-10 00:37:23.000,27177,rate,forrest+gump+1994,forrest gump,1994,4
66f6b3974ec24e6c9788bed9,2024-09-10 00:37:23.000,141204,rate,harry+potter+and+the+deathly+hallows+part+2+2011,harry potter and the deathly hallows part 2,2011,4
66f6b3984ec24e6c9788beda,2024-09-10 00:37:24.000,90095,rate,the+other+shore+2013,the other shore,2013,3
66f6b3984ec24e6c9788bedb,2024-09-10 00:37:24.000,144396,rate,kill+bill+vol.+1+2003,kill bill vol. 1,2003,4
66f6b39c4ec24e6c9788bee3,2024-09-10 00:37:25.000,72672,rate,mr.++mrs.+smith+2005,mr.  mrs. smith,2005,3
66f6b39e4ec24e6c9788bee4,2024-09-10 00:37:26.000,88026,rate,harry+potter+and+the+philosophers+stone+2001,harry potter and the philosophers stone,2001,4
66f6b3a04ec24e6c9788bee5,2024-09-10 00:37:26.000,89730,rate,cord+2000,cord,2000,3
66f6b3a74ec24e6c9788beed,2024-09-10 00:37:28.000,87352,rate,louis+c.k.+live+at+the+beacon+theater+2011,louis c.k. live at the beacon theater,2011,4
66f6b3a74ec24e6c9788beee,2024-09-10 00:37:28.000,106173,rate,i_+robot+2004,i_ robot,2004,3
66f6b3aa4ec24e6c9788bef2,2024-09-10 00:37:29.000,136924,rate,imagine+im+beautiful+2014,imagine im beautiful,2014,4
66f6b3af4ec24e6c9788bef7,2024-09-10 00:37:31.000,13835,rate,margaret+cho+notorious+c.h.o.+2002,margaret cho notorious c.h.o.,2002,4
66f6b3b24ec24e6c9788bef8,2024-09-10 00:37:32.000,121300,rate,seasons+of+the+year+1975,seasons of the year,1975,4
66f6b3b74ec24e6c9788beff,2024-09-10 00:37:33.000,5242,rate,ira++abby+2006,ira  abby,2006,5
66f6b3bc4ec24e6c9788bf00,2024-09-10 00:37:35.000,128998,rate,a+man+called+gannon+1968,a man called gannon,1968,3
66f6b3cd4ec24e6c9788bf0d,2024-09-10 00:37:40.000,62840,rate,blitz+2011,blitz,2011,3
66f6b3ce4ec24e6c9788bf0e,2024-09-10 00:37:40.000,117992,rate,fallen+angels+1995,fallen angels,1995,5
66f6b3d04ec24e6c9788bf0f,2024-09-10 00:37:41.000,36023,rate,alien+1979,alien,1979,5
66f6b3d14ec24e6c9788bf10,2024-09-10 00:37:41.000,99801,rate,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,pirates of the caribbean the curse of the black pearl,2003,3
66f6b3d34ec24e6c9788bf11,2024-09-10 00:37:42.000,15683,rate,restless+2011,restless,2011,4
66f6b3d44ec24e6c9788bf13,2024-09-10 00:37:42.000,24536,rate,greed+1924,greed,1924,4
